,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
SYT7,0.6490107907219379,0.0,3.362695e-05,0.0,0.009900990099009901,6.531687255213628e-05,0.0,0.0,0.010144457068657686
GABRG2,0.6472106423316111,0.0,3.362695e-05,0.0,0.009900990099009901,7.16148842130729e-05,0.0,0.0,0.010144457068657686
SCD,0.6456276743314641,0.0,3.362695e-05,0.0,0.009900990099009901,8.189169397765475e-05,0.0,0.0,0.010144457068657686
RAPGEF4,0.6450374912009212,0.0,3.362695e-05,0.0,0.009900990099009901,5.356148092710735e-05,0.0,0.0,0.010144457068657686
DMTN,0.643436153129996,0.0,3.362695e-05,0.0,0.009900990099009901,7.191695531388145e-05,0.0,0.0,0.010144457068657686
SCG3,0.6424627035201089,0.0,3.362695e-05,0.0,0.009900990099009901,6.629894997470678e-05,0.0,0.0,0.010144457068657686
LY6H,0.6417435996084435,0.0,3.362695e-05,0.0,0.009900990099009901,8.531920252219228e-05,0.0,0.0,0.010144457068657686
CERCAM,0.6413511183444477,0.0,3.362695e-05,0.0,0.009900990099009901,5.2228315245932036e-05,0.0,0.0,0.010144457068657686
CHGB,0.640767360079735,0.0,3.362695e-05,0.0,0.009900990099009901,7.350118953123322e-05,0.0,0.0,0.010144457068657686
RUNDC3A,0.6373758200398739,0.0,3.362695e-05,0.0,0.009900990099009901,6.485768533778802e-05,0.0,0.0,0.010144457068657686
ARHGDIG,0.636706941142245,0.0,3.362695e-05,0.0,0.009900990099009901,8.353042946259912e-05,0.0,0.0,0.010144457068657686
C1QB,0.6329148149278772,0.0,3.362695e-05,0.0,0.009900990099009901,5.826603105289711e-05,0.0,0.0,0.010144457068657686
MLLT11,0.6288295238435494,0.0,3.362695e-05,0.0,0.009900990099009901,6.752644947294913e-05,0.0,0.0,0.010144457068657686
CLDN11,0.6274832408781732,0.0,3.362695e-05,0.0,0.009900990099009901,5.867972003852928e-05,0.0,0.0,0.010144457068657686
GAD1,0.6265788382372046,0.0,3.362695e-05,0.0,0.009900990099009901,8.75761506539762e-05,0.0,0.0,0.010144457068657686
DLGAP1,0.6221432350719698,0.0,3.362695e-05,0.0,0.009900990099009901,7.657622145389779e-05,0.0,0.0,0.010144457068657686
CABP1,0.6182734619670425,0.0,3.362695e-05,0.0,0.009900990099009901,7.04879030195947e-05,0.0,0.0,0.010144457068657686
STAB1,0.6166338553880553,0.0,3.362695e-05,0.0,0.009900990099009901,5.987680550302673e-05,0.0,0.0,0.010144457068657686
RAB3A,0.6164514812902818,0.0,3.362695e-05,0.0,0.009900990099009901,6.521083468355011e-05,0.0,0.0,0.010144457068657686
GABRB2,0.6144952103817666,0.0,3.362695e-05,0.0,0.009900990099009901,5.752602784112912e-05,0.0,0.0,0.010144457068657686
CHD5,0.6143475398015042,0.0,3.362695e-05,0.0,0.009900990099009901,6.693405426556317e-05,0.0,0.0,0.010144457068657686
IGKC,0.6134775758051362,0.0,3.362695e-05,0.0,0.009900990099009901,6.220632897420132e-05,0.0,0.0,0.010144457068657686
PLEKHH1,0.611656947808515,0.0,3.362695e-05,0.0,0.009900990099009901,4.0677938531520624e-05,0.0,0.0,0.010144457068657686
RAP1GAP,0.6105060876158804,0.0,3.362695e-05,0.0,0.009900990099009901,7.334566450408362e-05,0.0,0.0,0.010144457068657686
NELL2,0.6089931678615897,0.0,3.362695e-05,0.0,0.009900990099009901,6.240816831120534e-05,0.0,0.0,0.010144457068657686
MOG,0.6084639929971145,0.0,3.362695e-05,0.0,0.009900990099009901,5.2076138864777805e-05,0.0,0.0,0.010144457068657686
SLAIN1,0.6070709400951808,0.0,3.362695e-05,0.0,0.009900990099009901,5.8188233033553045e-05,0.0,0.0,0.010144457068657686
SV2B,0.6029295419104106,0.0,3.362695e-05,0.0,0.009900990099009901,8.138874520747151e-05,0.0,0.0,0.010144457068657686
ATP6V1G2,0.6010151824075739,0.0,3.362695e-05,0.0,0.009900990099009901,7.193315579614259e-05,0.0,0.0,0.010144457068657686
CPNE6,0.5995772633974796,0.0,3.362695e-05,0.0,0.009900990099009901,7.877060741446412e-05,0.0,0.0,0.010144457068657686
MAL,0.5986149548096505,0.0,3.362695e-05,0.0,0.009900990099009901,5.810756350785662e-05,0.0,0.0,0.010144457068657686
SNCG,0.5979766710449851,0.0,3.362695e-05,0.0,0.009900990099009901,5.336067232252162e-05,0.0,0.0,0.010144457068657686
NECAB2,0.5967527357867011,0.0,3.362695e-05,0.0,0.009900990099009901,6.381707536315781e-05,0.0,0.0,0.010144457068657686
DYRK2,0.5966790667956534,0.0,3.362695e-05,0.0,0.009900990099009901,6.271138058315686e-05,0.0,0.0,0.010144457068657686
SLC4A10,0.5954670925878534,0.0,3.362695e-05,0.0,0.009900990099009901,5.4262688438711186e-05,0.0,0.0,0.010144457068657686
IL26,0.5947888046694184,0.0,3.362695e-05,0.0,0.009900990099009901,6.500528698263513e-05,0.0,0.0,0.010144457068657686
OPALIN,0.5900336357690944,0.0,3.362695e-05,0.0,0.009900990099009901,6.448156826461654e-05,0.0,0.0,0.010144457068657686
GABRB3,0.5892382897110916,0.0,3.362695e-05,0.0,0.009900990099009901,7.541715528598062e-05,0.0,0.0,0.010144457068657686
HPCAL4,0.5889046417771224,0.0,3.362695e-05,0.0,0.009900990099009901,6.68710935067811e-05,0.0,0.0,0.010144457068657686
PTPRN2,0.5885015614321438,0.0,3.362695e-05,0.0,0.009900990099009901,8.964444931533517e-05,0.0,0.0,0.010144457068657686
MS4A6A,0.5838098216515757,0.0,3.362695e-05,0.0,0.009900990099009901,5.726560020762827e-05,0.0,0.0,0.010144457068657686
BSN,0.5830107622494403,0.0,3.362695e-05,0.0,0.009900990099009901,7.535584713143015e-05,0.0,0.0,0.010144457068657686
NGEF,0.5829934303135126,0.0,3.362695e-05,0.0,0.009900990099009901,5.9243071825504056e-05,0.0,0.0,0.010144457068657686
VSTM2A,0.5804400847923035,0.0,3.362695e-05,0.0,0.009900990099009901,6.218365579450333e-05,0.0,0.0,0.010144457068657686
ERC2,0.580103682683562,0.0,3.362695e-05,0.0,0.009900990099009901,5.446563575642358e-05,0.0,0.0,0.010144457068657686
TNC,0.5764432963503718,0.0,3.362695e-05,0.0,0.009900990099009901,4.7064371828495594e-05,0.0,0.0,0.010144457068657686
CAMK2B,0.5745755832455117,0.0,3.362695e-05,0.0,0.009900990099009901,8.907303034705525e-05,0.0,0.0,0.010144457068657686
HILPDA,0.5737653793761704,0.0,3.362695e-05,0.0,0.009900990099009901,5.1224883012640366e-05,0.0,0.0,0.010144457068657686
STX1A,0.5693617260083187,0.0,3.362695e-05,0.0,0.009900990099009901,5.702699032374146e-05,0.0,0.0,0.010144457068657686
NRN1,0.5675684468612808,0.0,3.362695e-05,0.0,0.009900990099009901,5.60700010210971e-05,0.0,0.0,0.010144457068657686
CALY,0.5638878827608012,0.0,3.362695e-05,0.0,0.009900990099009901,6.735139923821238e-05,0.0,0.0,0.010144457068657686
CLSTN3,0.5623494066339212,0.0,3.362695e-05,0.0,0.009900990099009901,4.693349046858359e-05,0.0,0.0,0.010144457068657686
MOAP1,0.5615154532667711,0.0,3.362695e-05,0.0,0.009900990099009901,6.855578190660616e-05,0.0,0.0,0.010144457068657686
COL6A2,0.5612054356325418,0.0,3.362695e-05,0.0,0.009900990099009901,6.711878611917565e-05,0.0,0.0,0.010144457068657686
PIP4K2A,0.5607353763427436,0.0,3.362695e-05,0.0,0.009900990099009901,5.5576740858448656e-05,0.0,0.0,0.010144457068657686
TAGLN3,0.5594013968535496,0.0,3.362695e-05,0.0,0.009900990099009901,6.234657338496742e-05,0.0,0.0,0.010144457068657686
PRKCB,0.5586859005628688,0.0,3.362695e-05,0.0,0.009900990099009901,7.303417693836217e-05,0.0,0.0,0.010144457068657686
ENPP2,0.5566013485000235,0.0,3.362695e-05,0.0,0.009900990099009901,4.923032990118524e-05,0.0,0.0,0.010144457068657686
AQP1,0.5565156393381727,0.0,3.362695e-05,0.0,0.009900990099009901,5.6281344705438176e-05,0.0,0.0,0.010144457068657686
NKX6-2,0.5546768502779664,0.0,3.362695e-05,0.0,0.009900990099009901,4.465496720186568e-05,0.0,0.0,0.010144457068657686
WASF1,0.5524239712421072,0.0,3.362695e-05,0.0,0.009900990099009901,6.623542722448869e-05,0.0,0.0,0.010144457068657686
MYRF,0.5524005196786139,0.0,3.362695e-05,0.0,0.009900990099009901,5.9376620626107156e-05,0.0,0.0,0.010144457068657686
HSPA1A,0.5496858103901062,0.0,3.362695e-05,0.0,0.009900990099009901,7.659944109909398e-05,0.0,0.0,0.010144457068657686
GDA,0.5496121061011716,0.0,3.362695e-05,0.0,0.009900990099009901,6.0060028194951105e-05,0.0,0.0,0.010144457068657686
CHI3L2,0.549193734098489,0.0,3.362695e-05,0.0,0.009900990099009901,5.2912606780628006e-05,0.0,0.0,0.010144457068657686
JPH4,0.5480928865595953,0.0,3.362695e-05,0.0,0.009900990099009901,5.467438460339218e-05,0.0,0.0,0.010144457068657686
PPP2R2C,0.5479441643855162,0.0,3.362695e-05,0.0,0.009900990099009901,8.576271575274089e-05,0.0,0.0,0.010144457068657686
ZFP36,0.5425415767275135,0.0,3.362695e-05,0.0,0.009900990099009901,4.578923021498477e-05,0.0,0.0,0.010144457068657686
IL22,0.5402365553368145,0.0,3.362695e-05,0.0,0.009900990099009901,5.483055271630379e-05,0.0,0.0,0.010144457068657686
CD14,0.538105689591459,0.0,3.362695e-05,0.0,0.009900990099009901,4.9284854349983274e-05,0.0,0.0,0.010144457068657686
SCN2A,0.5355254641726833,0.0,3.362695e-05,0.0,0.009900990099009901,5.9940268717133945e-05,0.0,0.0,0.010144457068657686
ACTB,0.5336785519694894,0.0,3.362695e-05,0.0,0.009900990099009901,4.986327923995699e-05,0.0,0.0,0.010144457068657686
ATP2B2,0.5336185764070522,0.0,3.362695e-05,0.0,0.009900990099009901,6.514258159007744e-05,0.0,0.0,0.010144457068657686
SERPINA3,0.532679415978437,0.0,3.362695e-05,0.0,0.009900990099009901,4.7429186086476946e-05,0.0,0.0,0.010144457068657686
APOC1,0.5318512890248616,0.0,3.362695e-05,0.0,0.009900990099009901,6.53331950394099e-05,0.0,0.0,0.010144457068657686
SYT5,0.5314631704726411,0.0,3.362695e-05,0.0,0.009900990099009901,6.779489565003231e-05,0.0,0.0,0.010144457068657686
SYT13,0.5313347810829092,0.0,3.362695e-05,0.0,0.009900990099009901,5.818497855375475e-05,0.0,0.0,0.010144457068657686
RGS1,0.5310413875821547,0.0,3.362695e-05,0.0,0.009900990099009901,6.0738171899084424e-05,0.0,0.0,0.010144457068657686
LONRF2,0.5282182527509295,0.0,3.362695e-05,0.0,0.009900990099009901,5.8453247149680825e-05,0.0,0.0,0.010144457068657686
AMER2,0.5276585540178708,0.0,3.362695e-05,0.0,0.009900990099009901,4.2836891318844836e-05,0.0,0.0,0.010144457068657686
FXYD7,0.5274888564916608,0.0,3.362695e-05,0.0,0.009900990099009901,6.520044424519075e-05,0.0,0.0,0.010144457068657686
MS4A7,0.5273772459268101,0.0,3.362695e-05,0.0,0.009900990099009901,6.395536039639252e-05,0.0,0.0,0.010144457068657686
CEND1,0.5271652198068031,0.0,3.362695e-05,0.0,0.009900990099009901,6.045025322850736e-05,0.0,0.0,0.010144457068657686
HMOX1,0.5251962646550359,0.0,3.362695e-05,0.0,0.009900990099009901,4.543524435873008e-05,0.0,0.0,0.010144457068657686
SV2A,0.5250132270482485,0.0,3.362695e-05,0.0,0.009900990099009901,6.0561392052096826e-05,0.0,0.0,0.010144457068657686
LINGO1,0.5217626701910301,0.0,3.362695e-05,0.0,0.009900990099009901,5.9108294846469455e-05,0.0,0.0,0.010144457068657686
KCNK1,0.5207299208183829,0.0,3.362695e-05,0.0,0.009900990099009901,6.05334791103953e-05,0.0,0.0,0.010144457068657686
UGT8,0.5197038066360223,0.0,3.362695e-05,0.0,0.009900990099009901,4.742560620813394e-05,0.0,0.0,0.010144457068657686
MBOAT1,0.5183085362247173,0.0,3.362695e-05,0.0,0.009900990099009901,5.964707377900309e-05,0.0,0.0,0.010144457068657686
CDK5R1,0.5158213011232206,0.0,3.362695e-05,0.0,0.009900990099009901,5.238910178438134e-05,0.0,0.0,0.010144457068657686
COL6A3,0.5116700387386897,0.0,3.362695e-05,0.0,0.009900990099009901,6.682752812475846e-05,0.0,0.0,0.010144457068657686
CDK18,0.5104638878878158,0.0,3.362695e-05,0.0,0.009900990099009901,4.209327096619588e-05,0.0,0.0,0.010144457068657686
HSPA1B,0.5084701213262272,0.0,3.362695e-05,0.0,0.009900990099009901,5.933197464193466e-05,0.0,0.0,0.010144457068657686
TP53INP2,0.5058722612979395,0.0,3.362695e-05,0.0,0.009900990099009901,4.552273694236044e-05,0.0,0.0,0.010144457068657686
NNAT,0.5047080196787799,0.0,3.362695e-05,0.0,0.009900990099009901,5.9701055689252095e-05,0.0,0.0,0.010144457068657686
HOPX,0.5047075221298968,0.0,3.362695e-05,0.0,0.009900990099009901,6.654613354530757e-05,0.0,0.0,0.010144457068657686
CLSTN2,0.5045144755682036,0.0,3.362695e-05,0.0,0.009900990099009901,5.497558476664168e-05,0.0,0.0,0.010144457068657686
IFI30,0.5039581425283155,0.0,3.362695e-05,0.0,0.009900990099009901,6.146147790506247e-05,0.0,0.0,0.010144457068657686
CAMKV,0.5030830605751434,0.0,3.362695e-05,0.0,0.009900990099009901,6.42901163760641e-05,0.0,0.0,0.010144457068657686
FABP3,0.5013469647754492,0.0,3.362695e-05,0.0,0.009900990099009901,4.758514004821112e-05,0.0,0.0,0.010144457068657686
SOX10,0.5005084289986867,0.0,3.362695e-05,0.0,0.009900990099009901,4.313834992133235e-05,0.0,0.0,0.010144457068657686
IGHG1,0.5002897638710525,0.0,3.362695e-05,0.0,0.009900990099009901,5.0940007980101074e-05,0.0,0.0,0.010144457068657686
IGFBP2,0.500142642266327,0.0,3.362695e-05,0.0,0.009900990099009901,5.1193372765307895e-05,0.0,0.0,0.010144457068657686
FCGR3A,0.4996504578215526,0.0,3.362695e-05,0.0,0.009900990099009901,5.19380105414528e-05,0.0,0.0,0.010144457068657686
LAMP5,0.49933528783547393,0.0,3.362695e-05,0.0,0.009900990099009901,6.234664678464974e-05,0.0,0.0,0.010144457068657686
CCL3,0.49879995441832425,0.0,3.362695e-05,0.0,0.009900990099009901,4.2630411883615176e-05,0.0,0.0,0.010144457068657686
TMEM63A,0.49851757042161554,0.0,3.362695e-05,0.0,0.009900990099009901,4.471736724279284e-05,0.0,0.0,0.010144457068657686
NR4A1,0.4983606680583089,0.0,3.362695e-05,0.0,0.009900990099009901,5.607153338221648e-05,0.0,0.0,0.010144457068657686
CAMK1D,0.49700409021981534,0.0,3.362695e-05,0.0,0.009900990099009901,5.1223984469103555e-05,0.0,0.0,0.010144457068657686
HBA2,0.49656647887368544,0.0,3.362695e-05,0.0,0.009900990099009901,5.231605542250795e-05,0.0,0.0,0.010144457068657686
GRIA1,0.49632536258933824,0.0,3.362695e-05,0.0,0.009900990099009901,5.412362649779369e-05,0.0,0.0,0.010144457068657686
FRRS1L,0.4961305047336867,0.0,3.362695e-05,0.0,0.009900990099009901,5.338457703213599e-05,0.0,0.0,0.010144457068657686
C1R,0.495618392362335,0.0,3.362695e-05,0.0,0.009900990099009901,5.716447313941157e-05,0.0,0.0,0.010144457068657686
FLNA,0.49403065442271393,0.0,3.362695e-05,0.0,0.009900990099009901,5.0122277662916075e-05,0.0,0.0,0.010144457068657686
E2F3,0.49255094156950324,0.0,3.362695e-05,0.0,0.009900990099009901,5.2480413114389674e-05,0.0,0.0,0.010144457068657686
CNTN2,0.49173810768944737,0.0,3.362695e-05,0.0,0.009900990099009901,4.416997570631854e-05,0.0,0.0,0.010144457068657686
GPR34,0.4884884456300836,0.0,3.362695e-05,0.0,0.009900990099009901,5.221850409495072e-05,0.0,0.0,0.010144457068657686
SLCO2B1,0.4814352877826901,0.0,3.362695e-05,0.0,0.009900990099009901,5.265162745118647e-05,0.0,0.0,0.010144457068657686
FAM107B,0.47864990702850374,0.0,3.362695e-05,0.0,0.009900990099009901,5.653089742600384e-05,0.0,0.0,0.010144457068657686
TIMP1,0.4776452498780179,0.0,3.362695e-05,0.0,0.009900990099009901,4.8302155080863034e-05,0.0,0.0,0.010144457068657686
CXCR4,0.4759675954490691,0.0,3.362695e-05,0.0,0.009900990099009901,4.889965407762523e-05,0.0,0.0,0.010144457068657686
CPLX1,0.47531472541397735,0.0,3.362695e-05,0.0,0.009900990099009901,4.692513407785648e-05,0.0,0.0,0.010144457068657686
SERPINE1,0.4724612898618394,0.0,3.362695e-05,0.0,0.009900990099009901,5.7449639941076176e-05,0.0,0.0,0.010144457068657686
ANGPTL4,0.4719630100963215,0.0,3.362695e-05,0.0,0.009900990099009901,4.4808708445873595e-05,0.0,0.0,0.010144457068657686
CALB2,0.47159425350455086,0.0,3.362695e-05,0.0,0.009900990099009901,4.405646078075987e-05,0.0,0.0,0.010144457068657686
GNG2,0.47131651975851696,0.0,3.362695e-05,0.0,0.009900990099009901,5.675282550580537e-05,0.0,0.0,0.010144457068657686
AEBP1,0.4712475951138101,0.0,3.362695e-05,0.0,0.009900990099009901,4.5099768611068065e-05,0.0,0.0,0.010144457068657686
NMNAT2,0.46930698939198434,0.0,3.362695e-05,0.0,0.009900990099009901,5.2340376053119244e-05,0.0,0.0,0.010144457068657686
ADM,0.46881459535063064,0.0,3.362695e-05,0.0,0.009900990099009901,6.688516018577931e-05,0.0,0.0,0.010144457068657686
AKAP12,0.4664045217609809,0.0,3.362695e-05,0.0,0.009900990099009901,4.20596009457472e-05,0.0,0.0,0.010144457068657686
PPP1R14A,0.46616663911315365,0.0,3.362695e-05,0.0,0.009900990099009901,4.9526133931730194e-05,0.0,0.0,0.010144457068657686
COL6A1,0.465887956122357,0.0,3.362695e-05,0.0,0.009900990099009901,5.387547787289242e-05,0.0,0.0,0.010144457068657686
NAMPT,0.45884291185634957,0.0,3.362695e-05,0.0,0.009900990099009901,4.938509170574596e-05,0.0,0.0,0.010144457068657686
IGHA1,0.45817042974833155,0.0,3.362695e-05,0.0,0.009900990099009901,4.089984948987995e-05,0.0,0.0,0.010144457068657686
PLPPR4,0.4554018886019115,0.0,3.362695e-05,0.0,0.009900990099009901,6.502323389169368e-05,0.0,0.0,0.010144457068657686
LPAR1,0.4531803481801685,0.0,3.362695e-05,0.0,0.009900990099009901,4.327533809818639e-05,0.0,0.0,0.010144457068657686
ELOVL1,0.45236444154694616,0.0,3.362695e-05,0.0,0.009900990099009901,4.240230256201646e-05,0.0,0.0,0.010144457068657686
EVI2A,0.4516197957271746,0.0,3.362695e-05,0.0,0.009900990099009901,4.166520278379016e-05,0.0,0.0,0.010144457068657686
HK2,0.4513124539943302,0.0,3.362695e-05,0.0,0.009900990099009901,4.142093877833995e-05,0.0,0.0,0.010144457068657686
TAGLN,0.4504921383052988,0.0,3.362695e-05,0.0,0.009900990099009901,5.263187305056419e-05,0.0,0.0,0.010144457068657686
NPY,0.4491919146187883,0.0,3.362695e-05,0.0,0.009900990099009901,6.646798474135854e-05,0.0,0.0,0.010144457068657686
CELF3,0.44606853366755844,0.0,3.362695e-05,0.0,0.009900990099009901,4.409368246302025e-05,0.0,0.0,0.010144457068657686
PCSK6,0.4456619368092794,0.0,3.362695e-05,0.0,0.009900990099009901,3.856024636607731e-05,0.0,0.0,0.010144457068657686
DIRAS2,0.4454118597306519,0.0,3.362695e-05,0.0,0.009900990099009901,5.176960606950024e-05,0.0,0.0,0.010144457068657686
CA12,0.4441353414123115,0.0,3.362695e-05,0.0,0.009900990099009901,4.1598693012173455e-05,0.0,0.0,0.010144457068657686
RHOU,0.44410877474179516,0.0,3.362695e-05,0.0,0.009900990099009901,5.127123354538962e-05,0.0,0.0,0.010144457068657686
GAD2,0.4425726774641171,0.0,3.362695e-05,0.0,0.009900990099009901,5.7024628075293293e-05,0.0,0.0,0.010144457068657686
KLK6,0.4417270617713147,0.0,3.362695e-05,0.0,0.009900990099009901,4.1526897813200604e-05,0.0,0.0,0.010144457068657686
RASSF4,0.4415162479275707,0.0,3.362695e-05,0.0,0.009900990099009901,4.3220250471381445e-05,0.0,0.0,0.010144457068657686
LYZ,0.43990456746184625,0.0,3.362695e-05,0.0,0.009900990099009901,4.51527947162889e-05,0.0,0.0,0.010144457068657686
F13A1,0.43929160676876355,0.0,3.362695e-05,0.0,0.009900990099009901,5.416935885807138e-05,0.0,0.0,0.010144457068657686
HBB,0.4363598945408008,0.0,3.362695e-05,0.0,0.009900990099009901,5.196807818833086e-05,0.0,0.0,0.010144457068657686
IGHM,0.43539697779206726,0.0,3.362695e-05,0.0,0.009900990099009901,4.8880725202505394e-05,0.0,0.0,0.010144457068657686
CNTNAP4,0.4336025359171677,0.0,3.362695e-05,0.0,0.009900990099009901,4.126183550351753e-05,0.0,0.0,0.010144457068657686
MAN2A1,0.432118906084238,0.0,3.362695e-05,0.0,0.009900990099009901,4.636477620200863e-05,0.0,0.0,0.010144457068657686
GPR37,0.4320980408104565,0.0,3.362695e-05,0.0,0.009900990099009901,4.7702176574246745e-05,0.0,0.0,0.010144457068657686
VSTM2L,0.43032081027499786,0.0,3.362695e-05,0.0,0.009900990099009901,6.039118371429085e-05,0.0,0.0,0.010144457068657686
COL4A5,0.42855860534338736,0.0,3.362695e-05,0.0,0.009900990099009901,5.742336013567313e-05,0.0,0.0,0.010144457068657686
NDRG1,0.4284050822439134,0.0,3.362695e-05,0.0,0.009900990099009901,3.704943237032823e-05,0.0,0.0,0.010144457068657686
HIST1H1B,0.4267963820637701,0.0,3.362695e-05,0.0,0.009900990099009901,4.120317912972882e-05,0.0,0.0,0.010144457068657686
GPNMB,0.4223288977625683,0.0,3.362695e-05,0.0,0.009900990099009901,4.179024287033148e-05,0.0,0.0,0.010144457068657686
TCIM,0.4198309854373347,0.0,3.362695e-05,0.0,0.009900990099009901,3.789741407698567e-05,0.0,0.0,0.010144457068657686
SLC31A2,0.4169080184987916,0.0,3.362695e-05,0.0,0.009900990099009901,3.825554953171181e-05,0.0,0.0,0.010144457068657686
FOXD4L5,0.41552691061102587,0.0,3.362695e-05,0.0,0.009900990099009901,3.835999388204623e-05,0.0,0.0,0.010144457068657686
USP17L3,0.4141198231819434,0.0,3.362695e-05,0.0,0.009900990099009901,4.9231327789974624e-05,0.0,0.0,0.010144457068657686
SIRT2,0.41323651532505623,0.0,3.362695e-05,0.0,0.009900990099009901,4.781828738261587e-05,0.0,0.0,0.010144457068657686
CNDP1,0.41290462300167663,0.0,3.362695e-05,0.0,0.009900990099009901,5.363415252313662e-05,0.0,0.0,0.010144457068657686
CA9,0.4119678347782316,0.0,3.362695e-05,0.0,0.009900990099009901,4.901490606433932e-05,0.0,0.0,0.010144457068657686
SYNGR3,0.41121944599877797,0.0,3.362695e-05,0.0,0.009900990099009901,4.819248922351311e-05,0.0,0.0,0.010144457068657686
CCL4,0.41091609180280236,0.0,3.362695e-05,0.0,0.009900990099009901,4.1117044270676405e-05,0.0,0.0,0.010144457068657686
PTPRT,0.409066220493436,0.0,3.362695e-05,0.0,0.009900990099009901,6.473075291659235e-05,0.0,0.0,0.010144457068657686
ENG,0.4084749558243508,0.0,3.362695e-05,0.0,0.009900990099009901,5.5273859861225615e-05,0.0,0.0,0.010144457068657686
FAM20C,0.40771847547168405,0.0,3.362695e-05,0.0,0.009900990099009901,4.277660674127737e-05,0.0,0.0,0.010144457068657686
DNAJB1,0.4045262195347525,0.0,3.362695e-05,0.0,0.009900990099009901,4.6415976381505515e-05,0.0,0.0,0.010144457068657686
SST,0.40436080104802385,0.0,3.362695e-05,0.0,0.009900990099009901,4.660755485813837e-05,0.0,0.0,0.010144457068657686
CTNNA3,0.4041898179441493,0.0,3.362695e-05,0.0,0.009900990099009901,5.081182142704496e-05,0.0,0.0,0.010144457068657686
TPM2,0.40233456978251153,0.0,3.362695e-05,0.0,0.009900990099009901,5.498644167608443e-05,0.0,0.0,0.010144457068657686
CIITA,0.4022184963903974,0.0,3.362695e-05,0.0,0.009900990099009901,5.558816811421561e-05,0.0,0.0,0.010144457068657686
IGLC1,0.40080652797801924,0.0,3.362695e-05,0.0,0.009900990099009901,4.3094497102194475e-05,0.0,0.0,0.010144457068657686
ITGB4,0.3999477831993127,0.0,3.362695e-05,0.0,0.009900990099009901,5.2150456888774556e-05,0.0,0.0,0.010144457068657686
FAM90A1,0.3995916365171169,0.0,3.362695e-05,0.0,0.009900990099009901,3.7200533121468036e-05,0.0,0.0,0.010144457068657686
CYBA,0.3993599022209452,0.0,3.362695e-05,0.0,0.009900990099009901,4.3789018481319154e-05,0.0,0.0,0.010144457068657686
HCLS1,0.3981122519585934,0.0,3.362695e-05,0.0,0.009900990099009901,3.836683663110361e-05,0.0,0.0,0.010144457068657686
OLR1,0.3962123327137698,0.0,3.362695e-05,0.0,0.009900990099009901,4.5226606656361726e-05,0.0,0.0,0.010144457068657686
GBE1,0.3948023088638234,0.0,3.362695e-05,0.0,0.009900990099009901,4.035709638954888e-05,0.0,0.0,0.010144457068657686
LOX,0.39468340303669736,0.0,3.362695e-05,0.0,0.009900990099009901,4.10188977095715e-05,0.0,0.0,0.010144457068657686
PAQR6,0.3938343900157914,0.0,3.362695e-05,0.0,0.009900990099009901,4.644105379874302e-05,0.0,0.0,0.010144457068657686
TREM1,0.3931527614132526,0.0,3.362695e-05,0.0,0.009900990099009901,3.933107221544926e-05,0.0,0.0,0.010144457068657686
SOCS3,0.3894083400718855,0.0,3.362695e-05,0.0,0.009900990099009901,4.6659971104488146e-05,0.0,0.0,0.010144457068657686
TGFBI,0.3882218035151021,0.0,3.362695e-05,0.0,0.009900990099009901,4.8446961493778296e-05,0.0,0.0,0.010144457068657686
CCL2,0.3877622241916157,0.0,3.362695e-05,0.0,0.009900990099009901,3.657136490782924e-05,0.0,0.0,0.010144457068657686
SCIN,0.3857917994074628,0.0,3.362695e-05,0.0,0.009900990099009901,4.787279889316355e-05,0.0,0.0,0.010144457068657686
FCER1G,0.38365908739515536,0.0,3.362695e-05,0.0,0.009900990099009901,4.968746028416073e-05,0.0,0.0,0.010144457068657686
PDYN,0.38303285171517504,0.0,3.362695e-05,0.0,0.009900990099009901,4.367169522079605e-05,0.0,0.0,0.010144457068657686
VWF,0.38091905637373935,0.0,3.362695e-05,0.0,0.009900990099009901,4.0743173964123976e-05,0.0,0.0,0.010144457068657686
EFHD1,0.3804146657948973,0.0,3.362695e-05,0.0,0.009900990099009901,5.147826773379916e-05,0.0,0.0,0.010144457068657686
USP17L15,0.3797800988006323,0.0,3.362695e-05,0.0,0.009900990099009901,4.59236884645933e-05,0.0,0.0,0.010144457068657686
TAF11L6,0.3792384719222087,0.0,3.362695e-05,0.0,0.009900990099009901,4.2035185424076565e-05,0.0,0.0,0.010144457068657686
NES,0.3786055343074293,0.0,3.362695e-05,0.0,0.009900990099009901,5.243051058321563e-05,0.0,0.0,0.010144457068657686
TYROBP,0.3767168650770406,0.0,3.362695e-05,0.0,0.009900990099009901,4.45988213636037e-05,0.0,0.0,0.010144457068657686
ELOA3,0.37662182656236853,0.0,3.362695e-05,0.0,0.009900990099009901,4.441923304295962e-05,0.0,0.0,0.010144457068657686
PLOD2,0.37474856036603243,0.0,3.362695e-05,0.0,0.009900990099009901,3.435719549666714e-05,0.0,0.0,0.010144457068657686
LGALS3BP,0.37393526371830416,0.0,3.362695e-05,0.0,0.009900990099009901,3.9290683761799417e-05,0.0,0.0,0.010144457068657686
IER2,0.37377262398612554,0.0,3.362695e-05,0.0,0.009900990099009901,3.699343552938479e-05,0.0,0.0,0.010144457068657686
